Study	Stem cell type	Gene list type	Entrez Gene	Gene name
Aiba	ESC(iPS)	SGL	18591	Pdgfb
Aiba	ESC(iPS)	SGL	18598	Pdha2
Aiba	ESC(iPS)	SGL	18601	Padi3
Aiba	ESC(iPS)	SGL	18602	Padi4
Aiba	ESC(iPS)	SGL	18610	Pdyn
Aiba	ESC(iPS)	SGL	18613	Pecam1
Aiba	ESC(iPS)	SGL	18617	Rhox5
Aiba	ESC(iPS)	SGL	18671	Abcb1a
Aiba	ESC(iPS)	SGL	18682	Phkg1
Aiba	ESC(iPS)	SGL	18693	Pick1
Aiba	ESC(iPS)	SGL	18712	Pim1
Aiba	ESC(iPS)	SGL	18719	Pip5k1b
Aiba	ESC(iPS)	SGL	18762	Prkcz
Aiba	ESC(iPS)	SGL	18777	Lypla1
Aiba	ESC(iPS)	SGL	18778	Pla2g1b
Aiba	ESC(iPS)	SGL	18781	Pla2g2c
Aiba	ESC(iPS)	SGL	18948	Pnmt
Aiba	ESC(iPS)	SGL	18991	Pou3f1
Aiba	ESC(iPS)	SGL	18999	Pou5f1
Aiba	ESC(iPS)	SGL	19023	Ppef2
Aiba	ESC(iPS)	SGL	19024	Ppfibp2
Aiba	ESC(iPS)	SGL	19041	Ppl
Aiba	ESC(iPS)	SGL	19073	Srgn
Aiba	ESC(iPS)	SGL	19116	Prlr
Aiba	ESC(iPS)	SGL	19123	Proc
Aiba	ESC(iPS)	SGL	19125	Prodh
Aiba	ESC(iPS)	SGL	19131	Prh1
Aiba	ESC(iPS)	SGL	19132	Prph
Aiba	ESC(iPS)	SGL	19143	St14
Aiba	ESC(iPS)	SGL	19193	Pipox
Aiba	ESC(iPS)	SGL	19202	Rhox6
Aiba	ESC(iPS)	SGL	192120	Bspry
Aiba	ESC(iPS)	SGL	19218	Ptger3
Aiba	ESC(iPS)	SGL	192197	Bcas3
Aiba	ESC(iPS)	SGL	192212	Prom2
Aiba	ESC(iPS)	SGL	19289	Punc
Aiba	ESC(iPS)	SGL	192897	Itgb4
Aiba	ESC(iPS)	SGL	19329	Rab17
Aiba	ESC(iPS)	SGL	19355	Rad1
Aiba	ESC(iPS)	SGL	19366	Rad54l
Aiba	ESC(iPS)	SGL	19395	Rasgrp2
