Study	Stem cell type	Gene list type	Entrez Gene	Gene name
Kiel	HSC(SLAM)	SGL	21846	Tie1
Kiel	HSC(SLAM)	SGL	21859	Timp3
Kiel	HSC(SLAM)	SGL	218734	3830406C13Rik
Kiel	HSC(SLAM)	SGL	218793	Ube2e2
Kiel	HSC(SLAM)	SGL	21886	Tle2
Kiel	HSC(SLAM)	SGL	219189	1300010F03Rik
Kiel	HSC(SLAM)	SGL	21940	Cd27
Kiel	HSC(SLAM)	SGL	21976	Top3b
Kiel	HSC(SLAM)	SGL	21981	Ppp1r13b
Kiel	HSC(SLAM)	SGL	22025	Nr2c1
Kiel	HSC(SLAM)	SGL	22035	Tnfsf10
Kiel	HSC(SLAM)	SGL	22059	Trp53
Kiel	HSC(SLAM)	SGL	22129	Ttc3
Kiel	HSC(SLAM)	SGL	22194	Ube2e1
Kiel	HSC(SLAM)	SGL	22238	Ugt2b5
Kiel	HSC(SLAM)	SGL	22256	Ung
Kiel	HSC(SLAM)	SGL	22262	Uox
Kiel	HSC(SLAM)	SGL	22288	Utrn
Kiel	HSC(SLAM)	SGL	22318	Vamp2
Kiel	HSC(SLAM)	SGL	22344	Vezf1
Kiel	HSC(SLAM)	SGL	223527	Eny2
Kiel	HSC(SLAM)	SGL	22359	Vldlr
Kiel	HSC(SLAM)	SGL	22361	Vnn1
Kiel	HSC(SLAM)	SGL	22371	Vwf
Kiel	HSC(SLAM)	SGL	223989	4921513D23Rik
Kiel	HSC(SLAM)	SGL	224023	Klhl22
Kiel	HSC(SLAM)	SGL	22404	Wiz
Kiel	HSC(SLAM)	SGL	224613	Flywch1
Kiel	HSC(SLAM)	SGL	224648	Uhrf1bp1
Kiel	HSC(SLAM)	SGL	225010	Lycat
Kiel	HSC(SLAM)	SGL	225348	Wdr36
Kiel	HSC(SLAM)	SGL	22596	Xrcc5
Kiel	HSC(SLAM)	SGL	226026	Smc5
Kiel	HSC(SLAM)	SGL	226101	Fer1l3
Kiel	HSC(SLAM)	SGL	22619	Siae
Kiel	HSC(SLAM)	SGL	22635	Zan
Kiel	HSC(SLAM)	SGL	22640	Zfp1
Kiel	HSC(SLAM)	SGL	226470	Zbtb41
Kiel	HSC(SLAM)	SGL	22648	Zfp11
Kiel	HSC(SLAM)	SGL	22658	Pcgf2
Kiel	HSC(SLAM)	SGL	22666	Zfp161
Kiel	HSC(SLAM)	SGL	226830	Smyd2
Kiel	HSC(SLAM)	SGL	22685	Zfp239
Kiel	HSC(SLAM)	SGL	22693	Zfp30
Kiel	HSC(SLAM)	SGL	22700	Zfp40
Kiel	HSC(SLAM)	SGL	227059	Slc39a10
Kiel	HSC(SLAM)	SGL	227674	Ddx31
Kiel	HSC(SLAM)	SGL	227695	D2Wsu81e
Kiel	HSC(SLAM)	SGL	227715	Exosc2
Kiel	HSC(SLAM)	SGL	227746	Rabepk
Kiel	HSC(SLAM)	SGL	227937	Pkp4
Kiel	HSC(SLAM)	SGL	228033	Atp5g3
Kiel	HSC(SLAM)	SGL	228662	Btbd3
Kiel	HSC(SLAM)	SGL	228775	Trib3
Kiel	HSC(SLAM)	SGL	228788	BC020535
Kiel	HSC(SLAM)	SGL	228829	Phf20
Kiel	HSC(SLAM)	SGL	228961	Npepl1
Kiel	HSC(SLAM)	SGL	229285	Spg20
Kiel	HSC(SLAM)	SGL	229363	Gmps
Kiel	HSC(SLAM)	SGL	229487	Pet112l
Kiel	HSC(SLAM)	SGL	230234	BC026590
Kiel	HSC(SLAM)	SGL	230594	Zcchc11
Kiel	HSC(SLAM)	SGL	230761	Zfp362
Kiel	HSC(SLAM)	SGL	230857	Ece1
Kiel	HSC(SLAM)	SGL	230908	Tardbp
Kiel	HSC(SLAM)	SGL	231070	Insig1
Kiel	HSC(SLAM)	SGL	231464	Cnot6l
Kiel	HSC(SLAM)	SGL	231713	C330023M02Rik
Kiel	HSC(SLAM)	SGL	231931	Gimap6
Kiel	HSC(SLAM)	SGL	232164	Paip2b
Kiel	HSC(SLAM)	SGL	232187	Smyd5
